CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
700000376,74,5,18,6,6,1,13437.647292446596,944.9282998558756,7404.035084714065,0.6210324362980107,8028.501131750171,33,1.432519658654417,0.9764896611478872,0.8752518658660844,0.18465720420278714,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
700000377,26,3,46,4,5,1,16313.97434703029,1010.4046804326039,3196.807124435901,0.7600654363583982,12638.848480827872,109,1.1730437126761712,0.11515578740287036,0.917625213093571,0.13339314069743635,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
700000378,43,3,13,4,6,3,12904.462697224,4665.964585245091,16116.36078962593,1.2621910798506182,7262.431620315954,132,1.1884539563292236,0.11800602661937487,0.9513078334452482,0.0190497867945739,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
700000379,52,2,55,4,2,4,22018.822273793197,2526.7683411891308,17159.30689718972,0.5434478110970815,11311.61082154728,24,0.4632674813179715,0.8360789007952809,0.8309572069692225,0.060235117399471766,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
700000380,45,5,19,1,0,2,17429.026802047072,3247.7147930183028,7914.267981754498,0.851978003613721,4550.422536510113,90,1.303727684851348,0.5119386306819278,0.9054015249163068,0.11231890154243884,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
700000381,32,4,28,6,3,5,1637.4726294790644,4013.487026680108,19806.86116458804,0.6566569366141152,2466.5859321060443,91,0.4110199454197133,0.10094162555639885,0.8398022588830377,0.19996984889728006,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
700000382,18,1,55,4,0,2,3103.147191679961,3516.4002702112525,10361.89570950848,1.4040480630550842,9928.698530858092,125,1.4374278807043928,0.2585572636402459,0.8674424980812572,0.08045208273670841,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
700000383,25,3,38,4,4,0,24291.9448373492,767.06441194544,9480.504090791042,0.748023793238198,2695.451437073233,16,1.148673994002508,0.19038178629703473,0.8733443817187598,0.021161004971302844,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
700000384,59,1,55,1,6,5,27428.912670275855,2770.4964019791305,4775.2129167499015,0.7544440266973912,12725.600542931308,133,1.0808692612005604,0.8668214856884892,0.9787946114925009,0.18395851435588728,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
700000385,26,2,29,1,4,1,1305.9974676611157,457.1313443085462,14142.548019910906,1.3702477560100919,4663.889094393083,36,0.3216973106468225,0.40032986841075824,0.9099753842312421,0.12391651856541737,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
700000386,65,1,30,6,5,2,6526.705348998621,2310.196714197778,22624.182900573887,0.3610241083629853,13021.57364347549,132,0.7200082421678144,0.9283725519807918,0.8131252176355636,0.10988236641219291,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
700000387,77,0,58,6,3,6,24979.1675680275,2813.277114513712,19173.594024255013,1.1563288395161657,3508.9166830807458,49,0.4699406939839406,0.10249632918921281,0.9070929899313909,0.01702872731121643,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
700000388,32,4,31,2,0,2,11155.409205626871,416.2882902531606,18251.668774391048,0.6738147588167832,11852.3924067348,17,0.32604011433064994,0.6311880780600712,0.8327232977485111,0.11312070554960868,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
700000389,32,3,28,1,6,5,20451.092437835425,1347.197231518275,7299.308720108617,1.4200957524281457,10991.251313300785,94,0.40124507572620605,0.6850060866631787,0.9415506415210797,0.07199848375581157,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
700000390,27,0,52,3,2,3,26273.167710964262,1187.4302118109993,24483.529124937544,0.7636417645641683,4375.250934632395,62,0.5917494365072024,0.7447507316299222,0.8336473158216984,0.03798694873220401,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
700000391,52,4,42,6,2,6,13113.5484422163,365.4254551307512,7204.826430575713,1.4760065558361803,9145.749340874181,102,1.4992035359802052,0.17533424137685993,0.8020228863321672,0.029761742903635202,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
700000392,26,0,45,5,4,6,7062.685734645119,4242.411049668698,22697.4672405869,0.9499163073581842,9626.643811197957,123,0.9985737633776903,0.35677049034925123,0.8328540898911857,0.10074388691799126,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
700000393,40,5,38,1,4,6,22497.952542172105,4138.051306745766,24212.681865808205,1.3678036729059728,9207.754138993016,52,0.3334092615151035,0.24665644684477783,0.8919229503465853,0.12570078001671356,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
700000394,67,5,19,1,3,2,19378.868528519753,702.5365155429664,11352.299763324352,0.9737260535197492,12811.134508089654,145,0.8287237368710096,0.8569501298693881,0.9368418150376974,0.17648823826951635,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
700000395,36,5,49,5,4,0,22695.06436873719,1041.3883757677288,5527.892138704759,0.5274228518848522,2321.426390765421,149,1.2299141667671458,0.7352512163067935,0.9594673611299925,0.053883577865914335,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
700000396,55,5,16,2,0,7,15293.99228195348,904.3726221266818,18501.664378205936,0.6025727470067322,7616.7493683866205,101,1.041439985294444,0.6658577662162772,0.8757348419945568,0.19088455606421478,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
700000397,25,2,31,3,5,6,5176.093493674842,4997.339471012901,15748.210321092767,0.8171854471886286,4678.385581817294,43,0.3595122098641033,0.09468099050479506,0.8065713395480794,0.09983396665253236,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
700000398,20,2,49,4,1,0,8691.627152577563,3430.455769717434,23745.367193451995,0.6216566248543652,12266.256117699386,54,0.9457452120477757,0.07055006370989458,0.9868065982261278,0.15327025611147804,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
700000399,76,0,58,2,3,4,19038.266475460438,2700.396609610979,18865.54996750045,1.1730756425186408,9633.149802656095,73,0.3120563772657979,0.1948404916553641,0.8982660863824262,0.190100712317827,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
700000400,29,4,21,6,6,0,12271.567769457564,2218.507235148339,22337.191422358163,0.7935963483974842,2605.7627887711114,102,0.5414102787466554,0.0800634025289656,0.8948906359689047,0.001993846946903699,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
700000401,45,0,24,3,1,4,2517.6528617192225,3914.2430899332876,21215.01486559373,1.2588985749263453,7872.946011966378,137,1.0566672370910344,0.7472361380395502,0.8418835341643709,0.10741669111802071,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
700000402,19,4,27,5,4,0,22163.344835636755,3677.3176429884156,2460.447609063144,0.7313575462247323,12946.356397435047,50,1.3819574753836321,0.9261929864146267,0.8018196362561553,0.015082435198557655,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
700000403,60,1,30,4,1,5,24344.038182568875,4836.640556767349,7080.673856407638,0.8937911419206556,1748.68360234242,136,1.1063713655124614,0.24068158972588538,0.9487205035121236,0.15005436589435436,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
700000404,69,2,29,1,5,6,11622.305199989143,264.6796778440913,18995.847224733734,1.446210192573759,3982.1981423192055,95,1.0294353888971766,0.40336430502635323,0.9352944286984822,0.037986553246071836,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
700000405,54,0,37,4,0,5,5913.249660704163,3184.107321421764,24381.86116380012,1.290724109888418,1370.1187925406712,17,0.9827056870136595,0.8817089696385847,0.988381117452084,0.14791264962225362,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
700000406,66,2,24,1,4,1,8246.740586496104,1781.2494730189005,4841.768893530405,1.1341437791349207,9435.489415293878,122,1.1987988208859481,0.2723153971810828,0.8235003680424747,0.050399644328814344,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
700000407,74,3,22,1,0,1,4385.68918029507,645.3256241453148,13653.049089314149,1.423884261685007,4971.105764304882,32,0.4040983626016579,0.6054444853053423,0.8114189521019768,0.13456517771161686,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
700000408,32,1,19,3,5,4,19904.17471578057,3897.4150844226424,19295.68260200199,1.4672264919133025,4644.701005619437,20,0.7147883226502311,0.7432944752240767,0.887622330206659,0.1635576861178839,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
700000409,75,0,42,5,0,1,14044.315730428432,3781.7802737181714,19956.296762440674,0.8935164633165105,13473.839777053865,72,0.8970351792329433,0.2630800299241908,0.944877271199609,0.037911101707388095,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
700000410,69,0,35,2,3,1,16114.038022492588,748.8856584045134,2106.6872798425898,1.1752985384718486,8615.902820960546,129,0.8302244497092767,0.34671876123591117,0.9492904257714229,0.1787019942786636,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
700000411,37,1,12,6,5,0,19744.588251586025,4366.554366288641,1520.278547329518,1.296762917623307,8784.328572092965,33,0.9277896009671791,0.8744751032836424,0.8086866714471276,0.05220567830716963,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
700000412,60,4,48,1,1,5,11807.056766930269,1758.5490897940415,13815.368500283856,0.3872835141326358,11956.904919028571,51,1.2638545478929117,0.5618769562415131,0.9481766413443972,0.13237206244300112,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
700000413,34,5,50,4,2,0,12785.782317228868,4256.305836810301,20062.86395179542,0.6205983151055878,4045.83642327234,133,1.383928346686697,0.0985468514129424,0.846415715573233,0.1417800012503165,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
700000414,36,5,58,5,0,2,3190.2854947507194,4137.90608740351,10977.892602692142,1.015276717320714,1799.9573529173456,71,0.32074565371603586,0.5496846136565783,0.9715528291572059,0.0948204151684534,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
700000415,41,3,48,4,4,0,6158.514068358229,4442.666442622424,11326.742201983685,0.47141508911030844,11581.648172006235,37,1.067154567198549,0.8534655532025531,0.9474745944061342,0.17644114744539813,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
700000416,22,0,33,1,6,6,6052.109577070339,4814.458170890188,4801.7045520481,0.5130695036558673,13769.923500631046,18,0.6442159747766399,0.28045506476005533,0.8319498920467889,0.032812717653067036,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
700000417,75,5,47,4,4,6,8664.692830438893,1436.206739874204,13027.807700005253,1.2680230257162954,1223.0363591655935,60,0.6447092338524811,0.736794568710197,0.8906832461248536,0.197855989021277,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
700000418,38,0,26,4,3,4,12600.85944360245,3891.6961453377935,23559.760005956796,1.3342563973419086,8682.110775134763,70,0.6995479372457019,0.12495656608401806,0.8213102494432226,0.13767152498273155,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
700000419,34,0,45,5,5,2,19208.050954060942,1826.1396312844097,13617.62672003096,1.246079437133895,12362.510440665352,19,1.2891215831074494,0.5648414367174266,0.8359313931673692,0.01995271154056848,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
700000420,26,1,48,1,3,3,28042.614639824093,4297.51487812449,17889.733730487325,0.8786702764047919,8044.692579775093,52,1.2242745187798478,0.7477005140130896,0.8468205329941282,0.01198503106421629,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
700000421,70,1,24,5,3,7,28119.598598922013,1816.61286043112,10062.053762246844,0.42731013553549096,10221.476646596384,52,1.4616266064548864,0.9147493287276603,0.8333900358068939,0.024231092252197085,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
700000422,48,1,15,5,4,5,3080.324968675324,1133.7930870025798,23321.514479513688,1.3900921287222834,11828.714387382537,79,0.6924081221953226,0.6279587353429078,0.8550380423546952,0.18191733901075546,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
700000423,36,1,53,1,3,6,21738.96652752409,1574.7603095937973,8006.770559867967,0.4827482964811863,4327.645035792533,40,1.04400160017289,0.34022299445125703,0.9711850379182596,0.08693562966329405,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
700000424,75,3,48,1,0,0,3178.5643944807675,2678.3003086405606,21434.149538042384,0.3058613592243023,14081.588916477875,149,0.7298628494916873,0.14939938845377232,0.9019970158626994,0.09211651013893332,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
700000425,31,1,42,2,1,1,10281.727361323892,2108.8712096806294,6128.048950239177,0.5394859390751264,1047.8753456373552,12,0.6150123485797988,0.05234717843131309,0.8461958621056128,0.16038279056722532,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
700000426,29,4,43,3,3,2,19805.19251126161,1897.9967822416615,18998.98016299648,1.1067921719923695,8202.415178884145,111,0.7943358583347163,0.9344107945712148,0.8096928464951645,0.042055235580372274,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
700000427,78,0,15,4,0,4,21937.511261597698,4309.375745079041,16524.900047415817,0.913908732775859,2804.4091192404876,97,1.4371483902248006,0.47517086602262826,0.8634518348713736,0.15326081422378002,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
700000428,26,0,25,5,3,6,17423.36352482943,3816.474559986408,3844.323796047763,0.574404901661524,13296.179023487979,121,1.248681063229386,0.24294536168704395,0.9816730520826163,0.018621431301678017,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
700000429,76,4,54,1,2,5,12591.8669782584,4768.518132458539,16231.700758125267,0.6577804275318667,2333.7315583517816,103,0.7346179233529818,0.6604697213644312,0.8941632838731797,0.03978595595900767,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
700000430,61,2,40,6,0,3,23366.049146962163,194.06473905901055,5256.154875926319,0.9439290111165292,14054.919586435119,55,0.6908426538932427,0.47257585304385563,0.9754814690790294,0.008056261346796068,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
700000431,78,0,33,3,5,5,27926.724806369577,2898.68557469886,16842.40299957117,1.393892264715663,5511.492449061448,120,0.5836112919938515,0.6613501398769954,0.8783996087778297,0.07374058480079226,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
700000432,52,4,23,6,3,4,8264.00545574314,4029.5292126672066,7352.009485387857,0.5298255864601777,7811.820181498957,18,1.3830505378115436,0.07330581811371983,0.9788364317233142,0.04563318275018116,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
700000433,30,4,26,3,3,5,18889.657922990264,14.558589168943703,730.7864713249104,1.2705515678312327,4261.296212626881,118,0.834875785083443,0.8361186155450426,0.8529934123110886,0.08972651832354683,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
700000434,38,0,22,1,5,1,28046.79491573188,1915.2940321050178,18373.27483842274,0.32440929825861314,3475.2135721197014,34,0.8370839406095665,0.8294288704339798,0.860535842075751,0.09354973507493272,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
700000435,50,1,25,6,0,1,27413.902389581486,4716.5505593707485,13245.646983025705,1.1125125417403732,11788.48026089412,120,1.0211486339969966,0.03429790130331167,0.8995132166777452,0.030968536324045483,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
700000436,21,5,53,5,0,3,17645.280075920517,3187.0230613059175,14139.376785544919,1.185954612573969,5366.334041493069,125,0.8193204980498324,0.4841844983225968,0.9296204254522143,0.003671676799844792,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
700000437,27,0,38,4,0,3,22924.123011448235,2261.5701752566774,1557.6721261420653,0.6715208941026001,5141.597044585567,47,0.6305158843673674,0.967739954659086,0.8643083664795743,0.19964680516574407,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
700000438,48,1,52,2,1,7,29113.802604835448,3619.945821178457,5695.098809882873,0.426117060256366,10481.818715285674,61,1.245212208402905,0.31103666726033696,0.8653786526111213,0.002159678477902394,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
700000439,57,3,33,3,1,1,14977.852614253145,352.30338833479146,7314.519190998315,0.6894079790027368,14204.275506800861,80,1.3939094733673518,0.5541261633582742,0.9054294588598362,0.1527926392651236,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
700000440,26,0,24,2,2,2,4844.648247049989,3873.3646859089913,6987.999883568811,1.4203117724415018,10939.413320857453,129,1.3694409568821713,0.5056563574302194,0.8154288748172123,0.061239184096416245,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
700000441,51,5,30,3,5,6,22196.913042057968,1438.5921724501466,18558.056182282293,0.3841217763209304,13035.849452940212,134,1.1391755053863644,0.7111218170152859,0.8103932196262361,0.1719495611370134,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
700000442,78,4,54,4,2,2,24424.43950282072,1781.952496499521,2973.2182000829953,1.4542658864708495,9962.72922062388,91,0.5526341861287356,0.5014414736979107,0.8467249527297134,0.08191218545250185,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
700000443,42,2,58,2,0,0,15556.131842644958,3025.3562671887184,14217.318030221742,0.8836860426434138,7821.5256592963015,112,1.3639385867872265,0.26303617753893027,0.8449118938537793,0.09310113330549595,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
700000444,27,5,25,1,0,2,6323.809193299234,1263.8292997558203,10462.594908681776,0.759797362270951,12022.611939769391,32,0.6206518745832889,0.509113385187522,0.829490783485227,0.12233113512920282,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
700000445,24,2,58,1,6,5,13721.856384094013,2703.787509436782,24215.260020863912,0.6062186745290769,12947.818662674812,13,0.9833718175956129,0.34317385720728355,0.9123168721933816,0.014628501895656787,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
700000446,48,3,14,6,6,5,20195.14571768593,2170.2443423909035,20575.982414923943,1.3866985650877586,2236.5195132668596,123,1.1344928051636691,0.8254583257962852,0.8112004617878,0.09602156559045727,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
700000447,74,0,54,2,5,5,19224.262038612513,1974.7259301073107,6723.759936075156,1.4785622213233804,14753.789972107197,30,0.8333759735733492,0.25629237536921756,0.8380826992049821,0.13399069817184361,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
700000448,64,2,25,2,4,1,28953.564350122466,3207.898406216971,1074.1074065010112,0.8162110901331758,13187.626146287568,69,1.2163236805056163,0.9925977185816602,0.9318069362198003,0.010091114124024747,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
700000449,58,5,59,1,6,7,25431.45909823168,3611.8675381639923,2410.8497270305224,0.42735602317082333,7645.329515041858,140,0.4902242808328913,0.487467835463974,0.8728242113683011,0.1278772842908196,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
700000450,78,0,23,4,3,1,25156.830018037013,1487.8535822040772,19837.621039589063,0.33745627240649706,14519.550479254207,24,1.2248303649122807,0.264012846071893,0.8010797084367355,0.13370098023019658,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
700000451,18,0,33,4,0,5,14988.330048899836,3514.332220250507,2166.2506828343026,0.5325469560280258,3611.1898913463224,40,0.5269664355920881,0.5734917638909767,0.8430487641001908,0.1723249900167957,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
700000452,38,1,27,4,2,3,19972.837618414218,2668.0846565460542,23629.011317882723,0.7755327149900407,10561.01846376172,136,0.8097942398122806,0.12818511029909785,0.8245843759997946,0.12391364495573193,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
700000453,54,5,46,4,4,1,3203.811683159122,3393.9411113012247,4814.024509277047,1.1600623029211703,10736.860842948905,72,1.1453923636940215,0.4538465638069116,0.9081221988649458,0.16992003499649164,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
700000454,30,2,27,3,1,1,19364.798602787178,497.48113090319066,15302.261485228499,0.4451527946861908,1641.1162903332863,28,1.1201213844647004,0.6838767411633063,0.9003680485111277,0.15558890549406423,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
700000455,28,0,25,3,0,5,13290.437370033653,3249.319608512875,1105.0837933097266,1.2723109566207442,8280.383755414994,116,1.2751351669058062,0.12857957851166912,0.8036761979550484,0.13792770393178122,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
700000456,71,5,16,3,3,2,20418.726439588012,4853.340138969353,4805.023523002234,1.016539944018604,6650.683308316655,64,0.7269517533851916,0.5161348046744978,0.8609676338512534,0.13758201829106487,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
700000457,61,1,51,5,3,1,19940.965265463805,742.415915026422,14080.367293274838,0.9325780579503176,11146.303117198207,83,1.096481232832726,0.665784401468871,0.8572448614479989,0.0920205253115376,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
700000458,18,2,14,5,2,4,1157.8675665590265,175.87315765798306,22839.6290441002,1.2303983158630991,7035.237844630592,140,1.3108456005819864,0.7606065813900618,0.8336422184867084,0.16671482192914736,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
700000459,52,5,35,3,0,4,29968.236293129226,3038.8138437171224,10415.29392106467,0.570248520259442,4227.89329622912,31,0.740733241536851,0.9138145226249442,0.8736590935311419,0.0746889182290871,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
700000460,68,5,50,1,0,4,10748.647474591076,1542.3460629134318,991.126988547835,0.9990826910577734,10633.088221467477,61,1.1008986366405973,0.01276542651789736,0.9743103712916495,0.08934790506227858,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
700000461,36,4,43,5,0,1,13205.999334017553,4807.0878892328665,15182.299186678,1.2689735227822907,2085.660595087443,39,0.6260490226249115,0.2127269661302731,0.9207171575316412,0.10072398759472029,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
700000462,51,4,44,1,4,5,17147.732448070918,4731.893266791854,10667.445080083478,0.6923305203056339,9296.995186369344,42,0.5231203690492615,0.22436917569848602,0.8987698391416201,0.19232040511497578,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
700000463,69,1,23,1,1,0,2635.0737617437157,1846.9132379129255,12892.325953512078,0.972418409220388,11064.919773495265,87,1.2472551907242924,0.7233946888549284,0.8548083179408552,0.16919305121970668,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
700000464,42,5,22,1,4,6,6676.634856896795,4133.7121428792825,20853.801020571635,0.6508981006610975,13186.00990166993,28,1.009099311392672,0.9892166834205861,0.8333659409900526,0.009336963979854751,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
700000465,37,2,34,3,1,1,15516.845794000663,4277.944470377817,13502.032149206274,0.6062789212131401,10296.838926040884,13,0.9343010417249308,0.8106038482601611,0.9471041411587162,0.13275832478828883,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
700000466,28,0,49,4,5,1,11647.919145155656,2711.4998781053955,4128.469566364623,1.1955765750828922,621.1432104960093,77,0.9969561958241708,0.7143875620372924,0.9833286205387832,0.14109933038692477,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
700000467,26,0,38,1,3,0,12105.184086456897,1110.4109410449491,20703.345643621877,1.0300200558380144,6943.106843413678,50,1.3079978678927315,0.7249127466244395,0.978952397402499,0.023511449824187316,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
700000468,42,1,16,3,1,1,17826.62743377511,4520.1749322727965,8344.438601996746,1.104304771253231,3224.6020375770395,89,1.357057708529684,0.8057468921781201,0.9205022727149458,0.059164543716372635,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
700000469,76,3,40,4,0,4,29165.377444679336,2190.168283488234,21595.31829931989,0.9790356882715434,2779.9171438663852,42,0.9161213965509841,0.6506065232521034,0.977937482514333,0.08808691413120923,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
700000470,62,0,45,6,2,4,20353.183728461485,219.23426248314948,8502.236690826214,1.047977320510869,1316.8325280889771,63,1.3727672021093151,0.9743494565240307,0.809252383468,0.07115481684013203,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
